,Unnamed: 0,inscricao,razao_social,end,categoria,lat_gMaps,lng_gMaps,bairro_gMaps,bairro_name,bairro_GID
432,439,207109-6,IGREJA BIBLICA SANTA FE,R  CANDIDO HOLANDA 65  PARANGABA FORTALEZA - CE CEP:60720360,Sem Definição,-3.7721522,-38.56993689999999,Parangaba,Parangaba,105
433,440,296936-0,IGREJA CONGREGACIONAL PENTECOSTAL,R  ROSA PEREIRA 30  SALA PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60760080,Evangélicas,-3.8356926,-38.5615974,Prefeito José Walter,Prefeito José Walter,89
434,441,250331-0,IGREJA CRISTA EVANGELICA EBENEZER,R CON DE CASTRO 3009  MANOEL SÁTIRO FORTALEZA - CE CEP:60713305,Evangélicas,-3.7951984,-38.5825339,Vila Peri,Manoel Sátiro,81
435,442,99861-3,IGREJA CRISTA EVANGELICA EMANUEL,AL  DAS CHANANAS 298  CIDADE 2000 FORTALEZA - CE CEP:60190300,Evangélicas,-3.750934,-38.47243,Cid Dois Mil,Cidade 2000,111
436,443,63815-3,IGREJA CRISTA EVANGELICA FORTALECENSE,AV MON TABOSA 575  PRAIA DE IRACEMA FORTALEZA - CE CEP:60165011,Evangélicas,-3.7237253,-38.5141837,Centro,Praia de Iracema,32
437,444,670486-7,IGREJA CRISTA GILEADE PARANGABA,R  GUILHERME PERDIGAO 175  PARANGABA FORTALEZA - CE CEP:60720420,Evangélicas,-3.7746982,-38.5714616,Parangaba,Parangaba,105
438,445,709914-2,IGREJA CRISTA GILEADE PARANGABA,R  GUILHERME PERDIGAO 231  PARANGABA FORTALEZA - CE CEP:60720420,Evangélicas,-3.7746388,-38.5716872,Parangaba,Parangaba,105
440,447,415007-4,IGREJA CRISTA REI DOS REIS ICRR,AV MON CARNEIRO DA CUNHA 160  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60811290,Sem Definição,-3.7747701,-38.4951143,Luciano Cavalcante,Engenheiro Luciano Cavalcante,58
441,448,331208-9,IGREJA DE CRISTO NA MARAPONGA,AV  BENJAMIM BRASIL 1137  Q00A MONDUBIM FORTALEZA - CE CEP:60711442,Evangélicas,-3.805614,-38.564513,Mondubim,Mondubim,83
442,449,79846-0,IGREJA DE CRISTO NO CENTRO,R COM LUIS RIBEIRO   SN-2 JACARECANGA FORTALEZA - CE CEP:60326330,Sem Definição,-3.721996599999999,-38.5486655,Jacarecanga,Jacarecanga,18
443,450,9298-3,IGREJA DE CRISTO NO PARQUE ARAXA,R FRE MARCELINO 416  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431004,Evangélicas,-3.7406669,-38.5500703,Rodolfo Teófilo,Rodolfo Teófilo,34
444,451,545713-0,IGREJA DE CRISTO NO PARQUE ARAXA,R COM LUIS RIBEIRO 239  JACARECANGA FORTALEZA - CE CEP:60326330,Evangélicas,-3.7220521,-38.54862019999999,Jacarecanga,Jacarecanga,18
445,452,9296-7,IGREJA DE CRISTO NO PARQUE ARAXA,R FRE MARCELINO 410  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431004,Evangélicas,-3.7405739,-38.5500293,Rodolfo Teófilo,Rodolfo Teófilo,34
446,453,9297-5,IGREJA DE CRISTO NO PARQUE ARAXA,R FRE MARCELINO 410  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431004,Evangélicas,-3.7405739,-38.5500293,Rodolfo Teófilo,Rodolfo Teófilo,34
447,454,156983-0,IGREJA DE DEUS NO BRASIL,AV  INDEPENDENCIA 2977  JARDIM IRACEMA FORTALEZA - CE CEP:60353165,Sem Definição,-3.7226885,-38.6055245,Vila Velha,Vila Velha,39
448,455,146802-2,IGREJA DO EVANGELHO QUADRANGULAR,R  ROTARY 303  AMADEU FURTADO FORTALEZA - CE CEP:60455490,Evangélicas,-3.7432602,-38.5612283,Amadeu Furtado,Amadeu Furtado,4
449,456,234130-1,IGREJA DO EVANGELHO QUADRANGULAR,R  TERESINA 276  HENRIQUE JORGE FORTALEZA - CE CEP:60521094,Evangélicas,-3.7578738,-38.5911693,Henrique Jorge,Henrique Jorge,45
450,457,87015-3,IGREJA DO EVANGELHO QUADRANGULAR,R NSA DAS GRACAS 421  PIRAMBÚ FORTALEZA - CE CEP:60310770,Evangélicas,-3.7107144,-38.5521255,Pirambu,Pirambu,31
451,458,430609-0,IGREJA DO EVANGELHO QUADRANGULAR,R  CARIUS 669  VILA VELHA FORTALEZA - CE CEP:60347075,Evangélicas,-3.7213746,-38.5950188,Jardim Guanabara,Vila Velha,39
452,459,38241-8,IGREJA DO EVANGELHO QUADRANGULAR,R  CRUZ ABREU 1009  SÃO JOÃO DO TAUAPE FORTALEZA - CE CEP:60130440,Evangélicas,-3.7571889,-38.5069795,São João do Tauape,Tauape,35
453,460,677299-4,IGREJA DO EVANGELHO QUADRANGULAR,R  GIRASSOL 385  SERRINHA FORTALEZA - CE CEP:60743465,Evangélicas,-3.7903178,-38.5373512,Serrinha,Serrinha,107
454,461,83191-3,IGREJA DO EVANGELHO QUADRANGULAR,R  ALVARO DE ALENCAR 810  CARLITO PAMPLONA FORTALEZA - CE CEP:60311750,Evangélicas,-3.7189251,-38.5588977,Jacarecanga,Carlito Pamplona,9
455,462,701690-5,IGREJA DO EVANGELHO QUADRANGULAR,R  OSCAR LEITAO 530  PAUPINA FORTALEZA - CE CEP:60872685,Evangélicas,-3.8369665,-38.48968929999999,Paupina,Paupina,68
456,463,227613-5,IGREJA DO EVANGELHO QUADRANGULAR,R  EUSEBIO DE QUEIROS 1521  ITAOCA FORTALEZA - CE CEP:60410224,Evangélicas,-3.772712,-38.5560392,Itaoca,Itaoca,99
457,464,287789-9,IGREJA DO EVANGELHO QUADRANGULAR,R  JOAQUIM FELICIO 947  MESSEJANA FORTALEZA - CE CEP:60840115,Evangélicas,-3.8306396,-38.4862773,Messejana,Messejana,65
458,465,198799-2,IGREJA DO EVANGELHO QUADRANGULAR,R  PARAIBA 895  DEMÓCRITO ROCHA FORTALEZA - CE CEP:60440130,Evangélicas,-3.7599647,-38.5671859,Demócrito Rocha,Demócrito Rocha,97
459,466,370755-5,IGREJA DO EVANGELHO QUADRANGULAR,R  DALVA DE OLIVEIRA 821  Q054L-20 JANGURUSSU FORTALEZA - CE CEP:60870220,Evangélicas,-3.8461001,-38.5274203,Conjunto Palmeiras,Conjunto Palmeiras,117
460,467,183196-8,IGREJA DO EVANGELHO QUADRANGULAR,R SAO LUIS DO CURU 234  VICENTE PINZON FORTALEZA - CE CEP:60175560,Evangélicas,-3.724405,-38.479346,Vicente Pinzon,Vicente Pinzón,37
464,471,47214-0,IGREJA EM FORTALEZA,R  LAURO MAIA 1196  FÁTIMA FORTALEZA - CE CEP:60055295,Evangélicas,-3.750091799999999,-38.5224964,José Bonifacio,Fátima,16
465,472,47213-1,IGREJA EM FORTALEZA,R  LAURO MAIA 1140  FÁTIMA FORTALEZA - CE CEP:60055295,Evangélicas,-3.7498041,-38.5224552,José Bonifacio,Fátima,16
466,473,133580-4,IGREJA EM FORTALEZA,R  TAQUARI 2455  VAGO GRANJA PORTUGAL FORTALEZA - CE CEP:60541525,Evangélicas,-3.7759355,-38.6026462,Granja Portugal,Granja Portugal,79
468,475,333991-2,IGREJA EVANGELICA ADONAI,R CEL ABELARDO RODRIGUES 54  VILA VELHA FORTALEZA - CE CEP:60347365,Evangélicas,-3.711868,-38.5897915,Vila Velha,Vila Velha,39
481,488,66683-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  204 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
482,489,430660-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  1 DE JANEIRO 983  PARANGABA FORTALEZA - CE CEP:60710435,Evangélicas,-3.784185,-38.5693998,Parangaba,Parangaba,105
483,490,153538-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  TOMAS RODRIGUES 522  ANTÔNIO BEZERRA FORTALEZA - CE CEP:60361000,Evangélicas,-3.7416087,-38.5939324,Antônio Bezerra,Antônio Bezerra,40
484,491,66710-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1013  1013 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726091,-38.536211,Centro,Centro,10
485,492,282544-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  TRAJANO DE MORAIS 575  PASSARÉ FORTALEZA - CE CEP:60861710,Evangélicas,-3.8129155,-38.524055,Passaré,Passaré,88
486,493,294052-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PDE RODOLFO 823  MANOEL SÁTIRO FORTALEZA - CE CEP:60764210,Evangélicas,-3.8037565,-38.5880061,Manuel Sátiro,Novo Mondubim,120
487,494,258719-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R TEN BOTELHO 20  MONDUBIM FORTALEZA - CE CEP:60761530,Evangélicas,-3.8148386,-38.5580328,Mondubim,Mondubim,83
488,495,66669-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 989  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261131,-38.536037,Centro,Centro,10
489,496,66707-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  26 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
490,497,454747-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  JOSE MARTINS 2180  GRANJA LISBOA FORTALEZA - CE CEP:60540545,Evangélicas,-3.7857687,-38.6100449,Granja Lisboa,Granja Lisboa,78
491,498,66696-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  13 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
492,499,682249-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  JOAO AREAS 900  MANOEL SÁTIRO FORTALEZA - CE CEP:60713410,Evangélicas,-3.7978726,-38.5763829,Manuel Sátiro,Manoel Sátiro,81
493,500,423430-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  SAGRADA FAMILIA (AEROLANDIA) 62  AEROLÂNDIA FORTALEZA - CE CEP:60850260,Evangélicas,-3.7805105,-38.5130857,Aerolândia,Aerolândia,91
494,501,55831-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R FRE MANSUETO 1106  MEIRELES FORTALEZA - CE CEP:60175070,Evangélicas,-3.7340947,-38.4888318,Meireles,Meireles,24
495,502,151074-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R SAO PEDRO (DIAS MACEDO) 288  DIAS MACÊDO FORTALEZA - CE CEP:60860140,Evangélicas,-3.7846798,-38.5226493,Dias Macedo,Dias Macêdo,98
496,503,253475-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DR JUSTA ARAUJO 162  SERRINHA FORTALEZA - CE CEP:60741025,Evangélicas,-3.7775401,-38.5508498,Serrinha,Serrinha,107
497,504,235142-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PRO VIRGILIO MORAIS 465  AUTRAN NUNES FORTALEZA - CE CEP:60526720,Evangélicas,-3.7526131,-38.59672339999999,Autran Nunes,Autran Nunes,41
498,505,66674-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  101 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
499,506,66700-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  17 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
500,507,217521-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  VINTE E TRES DE JUNHO 1887  GRANJA LISBOA FORTALEZA - CE CEP:60540515,Evangélicas,-3.7818807,-38.608669,Granja Lisboa,Granja Lisboa,78
501,508,193569-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  1 DE MAIO (BONSUCESSO) 641  BONSUCESSO FORTALEZA - CE CEP:60541658,Evangélicas,-3.7830916,-38.5884589,Bonsucesso,Bonsucesso,73
502,509,297178-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  BERNARDO MANUEL 13261  1 PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60760000,Evangélicas,-3.8338739,-38.5618584,Serrinha,Prefeito José Walter,89
503,510,629614-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MOGNO 267  L12Q11 CAJAZEIRAS FORTALEZA - CE CEP:60864505,Evangélicas,-3.804527,-38.5105741,Cajazeiras,Cajazeiras,52
504,511,66677-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  104 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
505,512,66678-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  105 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
506,513,66687-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 961  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726174,-38.5358453,Centro,Centro,10
507,514,66686-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 957  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726182699999999,-38.535818,Centro,Centro,10
508,515,108932-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MANUEL MOURA 678  BARRA DO CEARÁ FORTALEZA - CE CEP:60330780,Evangélicas,-3.7145416,-38.5872368,Barra do Ceará,Barra do Ceará,6
509,516,189285-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PRO MIRAMAR DA PONTE 872  HENRIQUE JORGE FORTALEZA - CE CEP:60521065,Evangélicas,-3.762727,-38.5864498,João XXIII,Henrique Jorge,45
510,517,66699-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  16 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
511,518,189284-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PRO MIRAMAR DA PONTE 872  2 HENRIQUE JORGE FORTALEZA - CE CEP:60521065,Evangélicas,-3.762727,-38.5864498,João XXIII,Henrique Jorge,45
512,519,158456-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R MAJ ADELINO 275  QUINTINO CUNHA FORTALEZA - CE CEP:60352520,Evangélicas,-3.7363889,-38.6008802,Quintino Cunha,Quintino Cunha,48
513,520,178620-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R CAP URUGUAI 629  ALTO DA BALANÇA FORTALEZA - CE CEP:60851100,Evangélicas,-3.7661612,-38.5121518,Alto da Balança,Alto da Balança,93
514,521,151071-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  JOAO FONSECA 205  DIAS MACÊDO FORTALEZA - CE CEP:60860410,Evangélicas,-3.7850885,-38.5227314,Dias Macedo,Dias Macêdo,98
515,522,66701-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  18 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
516,523,236203-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ELESBAO VELOSO 183 PARTE IGREJA_EVANG¿¿LICA_ASS.DE_DEUS AUTRAN NUNES FORTALEZA - CE CEP:60526380,Evangélicas,-3.7519351,-38.5925198,Autran Nunes,Dom Lustosa,43
517,524,38728-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  CRUZ ABREU 204  SÃO JOÃO DO TAUAPE FORTALEZA - CE CEP:60130440,Evangélicas,-3.7581647,-38.514259,São João do Tauape,Tauape,35
518,525,27071-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R ALM RUFINO 625  A 1 VILA UNIÃO FORTALEZA - CE CEP:60420075,Evangélicas,-3.767519,-38.5354226,Vila União,Vila União,109
519,526,260261-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  LEA POMPEU   SN-6 JARDIM DAS OLIVEIRAS FORTALEZA - CE CEP:60821490,Evangélicas,-3.785543,-38.4963054,Jardim Das Oliveiras,Jardim das Oliveiras,62
520,527,527710-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  12 (LOT. PARQUE SANTANA) 166  MONDUBIM FORTALEZA - CE CEP:60767720,Evangélicas,-3.8138843,-38.5808897,Mondubim,Mondubim,83
521,528,66676-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  103 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
522,529,90869-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV TEN LISBOA 2802  CARLITO PAMPLONA FORTALEZA - CE CEP:60310195,Evangélicas,-3.7188658,-38.5607361,Presidente Kennedy,Carlito Pamplona,9
523,530,178621-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R CAP URUGUAI 629  ALTO DA BALANÇA FORTALEZA - CE CEP:60851100,Evangélicas,-3.7661612,-38.5121518,Alto da Balança,Alto da Balança,93
524,531,119048-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  WASHINGTON LUIZ 627  VILA VELHA FORTALEZA - CE CEP:60347110,Evangélicas,-3.716304,-38.594411,Vila Velha,Vila Velha,39
525,532,160632-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  VASCO DA GAMA 718  MONTESE FORTALEZA - CE CEP:60420440,Evangélicas,-3.762420799999999,-38.548478,Montese,Montese,103
526,533,66672-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1005  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7260783,-38.5361466,Centro,Centro,10
527,534,66688-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 965  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261653,-38.5358727,Centro,Centro,10
528,535,66705-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  24 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
529,536,95252-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MARCILIO DIAS 1020  PIRAMBÚ FORTALEZA - CE CEP:60310750,Evangélicas,-3.7103609,-38.5548098,Pirambu,Pirambu,31
530,537,105410-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  FRANCISCO CALACA 313  CRISTO REDENTOR FORTALEZA - CE CEP:60337387,Evangélicas,-3.7048509,-38.5693465,Cristo Redentor,Cristo Redentor,12
531,538,132931-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  1 DE MAIO (BONSUCESSO) 2612  GRANJA PORTUGAL FORTALEZA - CE CEP:60541312,Evangélicas,-3.7782576,-38.6047114,Granja Portugal,Granja Portugal,79
532,539,66682-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  203 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
533,540,424335-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  DA CACHOEIRA 184  JARDIM DAS OLIVEIRAS FORTALEZA - CE CEP:60820080,Evangélicas,-3.7852924,-38.5086279,Jardim Das Oliveiras,Jardim das Oliveiras,62
534,541,55830-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R FRE MANSUETO 1090  MEIRELES FORTALEZA - CE CEP:60175070,Evangélicas,-3.733936,-38.4888318,Meireles,Meireles,24
535,542,66679-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  106 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
536,543,66689-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 969  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261566,-38.5359001,Centro,Centro,10
537,544,66693-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 985  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261218,-38.5360097,Centro,Centro,10
538,545,354420-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  VIII (CIDADE OESTE) 1167  QUINTINO CUNHA FORTALEZA - CE CEP:60351780,Evangélicas,-3.728697899999999,-38.6023923,Quintino Cunha,Quintino Cunha,48
539,546,66704-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  23 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
540,547,66680-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  201 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
541,548,66698-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  15 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
542,549,193568-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  1 DE MAIO (BONSUCESSO) 641  BONSUCESSO FORTALEZA - CE CEP:60541658,Evangélicas,-3.7830916,-38.5884589,Bonsucesso,Bonsucesso,73
543,550,343870-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV GAL OSORIO DE PAIVA 5431  BOM JARDIM FORTALEZA - CE CEP:60731335,Evangélicas,-3.8047964,-38.6016396,Parangaba,Canindezinho,74
544,551,592999-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  FROTA PESSOA 3  ANTÔNIO BEZERRA FORTALEZA - CE CEP:60352260,Evangélicas,-3.737297,-38.592395,Antônio Bezerra,Antônio Bezerra,40
545,553,8417-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R MAJ WEYNE 1603  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430450,Evangélicas,-3.7452788,-38.548354,Jardim América,Rodolfo Teófilo,34
546,554,66685-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  206 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
547,555,222853-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  OSCAR FRANCA 697  BOM JARDIM FORTALEZA - CE CEP:60543366,Evangélicas,-3.792603699999999,-38.5980321,Bom Jardim,Bom Jardim,72
548,556,127012-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MARIO CAMPOS 611  JARDIM GUANABARA FORTALEZA - CE CEP:60346215,Evangélicas,-3.7231714,-38.5875189,Jardim Iracema,Jardim Guanabara,20
549,557,66695-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  12 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
550,558,85841-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DOM QUINTINO 161  JACARECANGA FORTALEZA - CE CEP:60310520,Evangélicas,-3.7134361,-38.547693,Jacarecanga,Jacarecanga,18
551,559,151073-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R SAO PEDRO (DIAS MACEDO) 296  DIAS MACÊDO FORTALEZA - CE CEP:60860140,Evangélicas,-3.7847461,-38.5227141,Dias Macedo,Dias Macêdo,98
552,560,128697-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  CARLOS GONDIM 191  JARDIM GUANABARA FORTALEZA - CE CEP:60346452,Evangélicas,-3.7210496,-38.5906622,Jardim Guanabara,Jardim Guanabara,20
553,561,66684-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  205 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
554,562,66670-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 993  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261044,-38.5360644,Centro,Centro,10
555,563,66673-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1009  1009 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7260696,-38.536174,Centro,Centro,10
556,564,206014-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MELO OLIVEIRA 764  JÓQUEI CLUBE FORTALEZA - CE CEP:60520315,Evangélicas,-3.7722127,-38.5782489,Jóquei Clube,Jóquei Clube,101
557,565,382455-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  7 (CONJ. MIRASSOL)   L013 Q004 PARQUE DOIS IRMÃOS FORTALEZA - CE CEP:60743270,Evangélicas,-3.7948055,-38.5419446,Não identificado,Itaperi,100
558,566,252329-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ANTONIO TEIXEIRA LEITE (ITAPERI) 832  SERRINHA FORTALEZA - CE CEP:60742820,Evangélicas,-3.7882178,-38.5386232,Serrinha,Serrinha,107
559,567,127825-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  RIO SOLIMOES 438  FLORESTA FORTALEZA - CE CEP:60340210,Evangélicas,-3.7223194,-38.579807,Floresta,Floresta,17
560,568,584164-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ELISIARIO MENDES 50  Q-21 PARQUE IRACEMA FORTALEZA - CE CEP:60824180,Evangélicas,-3.810185799999999,-38.4970171,Messejana,Parque Iracema,66
561,569,260262-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  LEA POMPEU   SN-6 JARDIM DAS OLIVEIRAS FORTALEZA - CE CEP:60821490,Evangélicas,-3.785543,-38.4963054,Jardim Das Oliveiras,Jardim das Oliveiras,62
562,570,28328-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  DOS EXPEDICIONARIOS 4703  PARREÃO FORTALEZA - CE CEP:60410305,Evangélicas,-3.7598071,-38.5394578,Fátima,Parreão,30
563,571,66697-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  14 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
564,572,80542-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R NAT FEIJO 388  CARLITO PAMPLONA FORTALEZA - CE CEP:60326220,Evangélicas,-3.72192,-38.55465,Monte Castelo,Monte Castelo,25
565,573,94482-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DOM QUINTINO 650  PIRAMBÚ FORTALEZA - CE CEP:60310520,Evangélicas,-3.7107542,-38.5551162,Pirambu,Pirambu,31
566,574,132930-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  1 DE MAIO (BONSUCESSO) 2612  GRANJA PORTUGAL FORTALEZA - CE CEP:60541312,Evangélicas,-3.7782576,-38.6047114,Granja Portugal,Granja Portugal,79
